sis_habilitado,fecha_cobro,fecha_mora,numero_cuota,valor_cuota,valor_pagado_cuota,valor_tasa_administrativa,valor_impuesto,abono_capital,esta_pagado,esta_mora,id_historico_plan_contrato,dispositivo,rastreo,dispositivo_esta_pagado,rastreo_esta_pagado
A,2022-03-02,2022-03-12,8,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2022-04-02,2022-04-12,9,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2022-05-02,2022-05-12,10,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2022-06-02,2022-06-12,11,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2022-07-02,2022-07-12,12,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2022-08-02,2022-08-12,13,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2022-09-02,2022-09-12,14,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2022-10-02,2022-10-12,15,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2022-11-02,2022-11-12,16,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2022-12-02,2022-12-12,17,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2023-01-02,2023-01-12,18,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2023-02-02,2023-02-12,19,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2023-03-02,2023-03-12,20,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2023-04-02,2023-04-12,21,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2023-05-02,2023-05-12,22,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2023-06-02,2023-06-12,23,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2023-07-02,2023-07-12,24,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2023-08-02,2023-08-12,25,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2023-09-02,2023-09-12,26,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2023-10-02,2023-10-12,27,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2023-11-02,2023-11-12,28,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2023-12-02,2023-12-12,29,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2024-01-02,2024-01-12,30,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2024-02-02,2024-02-12,31,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2024-03-02,2024-03-12,32,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2024-04-02,2024-04-12,33,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2024-05-02,2024-05-12,34,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2024-06-02,2024-06-12,35,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2024-07-02,2024-07-12,36,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2024-08-02,2024-08-12,37,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2024-09-02,2024-09-12,38,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2024-10-02,2024-10-12,39,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2024-11-02,2024-11-12,40,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2024-12-02,2024-12-12,41,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2025-01-02,2025-01-12,42,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2025-02-02,2025-02-12,43,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2025-03-02,2025-03-12,44,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2025-04-02,2025-04-12,45,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2025-05-02,2025-05-12,46,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2025-06-02,2025-06-12,47,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2025-07-02,2025-07-12,48,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2025-08-02,2025-08-12,49,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2025-09-02,2025-09-12,50,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2025-10-02,2025-10-12,51,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2025-11-02,2025-11-12,52,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2025-12-02,2025-12-12,53,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2026-01-02,2026-01-12,54,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2026-02-02,2026-02-12,55,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2026-03-02,2026-03-12,56,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2026-04-02,2026-04-12,57,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2026-05-02,2026-05-12,58,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2026-06-02,2026-06-12,59,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2026-07-02,2026-07-12,60,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2026-08-02,2026-08-12,61,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2026-09-02,2026-09-12,62,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2026-10-02,2026-10-12,63,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2026-11-02,2026-11-12,64,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2026-12-02,2026-12-12,65,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2027-01-02,2027-01-12,66,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2027-02-02,2027-02-12,67,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2027-03-02,2027-03-12,68,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2027-04-02,2027-04-12,69,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2027-05-02,2027-05-12,70,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2027-06-02,2027-06-12,71,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2027-07-02,2027-07-12,72,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2027-08-02,2027-08-12,73,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2027-09-02,2027-09-12,74,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2027-10-02,2027-10-12,75,171.00,0.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2027-11-02,2027-11-12,76,171.00,15.00,25.13,03.02,142.86,N,N,22,0.00,0.00,N,N
A,2027-12-02,2027-12-12,77,171.00,171.00,25.13,03.02,142.86,S,N,22,0.00,0.00,N,N
A,2028-01-02,2028-01-12,78,171.00,171.00,25.13,03.02,142.86,S,N,22,0.00,0.00,N,N
A,2028-02-02,2028-02-12,79,171.00,171.00,25.13,03.02,142.86,S,N,22,0.00,0.00,N,N
A,2028-03-02,2028-03-12,80,171.00,171.00,25.13,03.02,142.86,S,N,22,0.00,0.00,N,N
A,2028-04-02,2028-04-12,81,171.00,171.00,25.13,03.02,142.86,S,N,22,0.00,0.00,N,N
A,2028-05-02,2028-05-12,82,171.00,171.00,25.13,03.02,142.86,S,N,22,0.00,0.00,N,N
A,2028-06-02,2028-06-12,83,171.00,171.00,25.13,03.02,142.86,S,N,22,0.00,0.00,N,N
A,2028-07-02,2028-07-12,84,171.00,171.00,25.13,03.02,142.86,S,N,22,0.00,0.00,N,N
A,2021-09-10,2021-09-20,1,198.00,198.00,27.97,3.36,166.67,S,N,23,0.00,0.00,N,N
A,2021-10-10,2021-10-20,2,198.00,198.00,27.97,3.36,166.67,S,N,23,0.00,0.00,N,N
A,2021-11-10,2021-11-20,3,198.00,198.00,27.97,3.36,166.67,S,N,23,0.00,0.00,N,N
A,2021-12-10,2021-12-20,4,198.00,198.00,27.97,3.36,166.67,S,N,23,0.00,0.00,N,N
A,2022-01-10,2022-01-20,5,198.00,198.00,27.97,3.36,166.67,S,N,23,0.00,0.00,N,N
A,2022-02-10,2022-02-20,6,198.00,198.00,27.97,3.36,166.67,S,N,23,0.00,0.00,N,N
A,2022-03-10,2022-03-20,7,198.00,0.00,27.97,3.36,166.67,N,S,23,0.00,0.00,N,N
A,2022-04-10,2022-04-20,8,198.00,0.00,27.97,3.36,166.67,N,S,23,0.00,0.00,N,N
A,2022-05-10,2022-05-20,9,198.00,0.00,27.97,3.36,166.67,N,S,23,0.00,0.00,N,N
A,2022-06-10,2022-06-20,10,198.00,0.00,27.97,3.36,166.67,N,S,23,0.00,0.00,N,N
A,2022-07-10,2022-07-20,11,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2022-08-10,2022-08-20,12,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2022-09-10,2022-09-20,13,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2022-10-10,2022-10-20,14,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2022-11-10,2022-11-20,15,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2022-12-10,2022-12-20,16,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2023-01-10,2023-01-20,17,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2023-02-10,2023-02-20,18,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2023-03-10,2023-03-20,19,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2023-04-10,2023-04-20,20,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2023-05-10,2023-05-20,21,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2023-06-10,2023-06-20,22,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2023-07-10,2023-07-20,23,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2023-08-10,2023-08-20,24,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2023-09-10,2023-09-20,25,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2023-10-10,2023-10-20,26,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2023-11-10,2023-11-20,27,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2023-12-10,2023-12-20,28,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2024-01-10,2024-01-20,29,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2024-02-10,2024-02-20,30,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2024-03-10,2024-03-20,31,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2024-04-10,2024-04-20,32,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2024-05-10,2024-05-20,33,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2024-06-10,2024-06-20,34,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2024-07-10,2024-07-20,35,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2024-08-10,2024-08-20,36,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2024-09-10,2024-09-20,37,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2024-10-10,2024-10-20,38,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2024-11-10,2024-11-20,39,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2024-12-10,2024-12-20,40,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2025-01-10,2025-01-20,41,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2025-02-10,2025-02-20,42,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2025-03-10,2025-03-20,43,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2025-04-10,2025-04-20,44,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2025-05-10,2025-05-20,45,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2025-06-10,2025-06-20,46,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2025-07-10,2025-07-20,47,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2025-08-10,2025-08-20,48,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2025-09-10,2025-09-20,49,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2025-10-10,2025-10-20,50,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2025-11-10,2025-11-20,51,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2025-12-10,2025-12-20,52,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2026-01-10,2026-01-20,53,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2026-02-10,2026-02-20,54,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2026-03-10,2026-03-20,55,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2026-04-10,2026-04-20,56,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2026-05-10,2026-05-20,57,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2026-06-10,2026-06-20,58,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2026-07-10,2026-07-20,59,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2026-08-10,2026-08-20,60,198.00,0.00,27.97,3.36,166.67,N,N,23,0.00,0.00,N,N
A,2022-08-11,2022-08-21,1,248.00,248.00,54.02,6.48,187.5,S,N,24,0.00,0.00,N,N
A,2022-09-11,2022-09-21,2,248.00,248.00,54.02,6.48,187.5,S,N,24,0.00,0.00,N,N
A,2022-10-11,2022-10-21,3,248.00,248.00,54.02,6.48,187.5,S,N,24,0.00,0.00,N,N
A,2022-11-11,2022-11-21,4,248.00,248.00,54.02,6.48,187.5,S,N,24,0.00,0.00,N,N
A,2022-12-11,2022-12-21,5,248.00,248.00,54.02,6.48,187.5,S,N,24,0.00,0.00,N,N
A,2023-01-11,2023-01-21,6,248.00,248.00,54.02,6.48,187.5,S,N,24,0.00,0.00,N,N
A,2023-02-11,2023-02-21,7,248.00,248.00,54.02,6.48,187.5,S,N,24,0.00,0.00,N,N
A,2023-03-11,2023-03-21,8,248.00,248.00,54.02,6.48,187.5,S,N,24,0.00,0.00,N,N
A,2023-04-11,2023-04-21,9,248.00,248.00,54.02,6.48,187.5,S,N,24,0.00,0.00,N,N
A,2023-05-11,2023-05-21,10,248.00,248.00,54.02,6.48,187.5,S,N,24,0.00,0.00,N,N
A,2023-06-11,2023-06-21,11,248.00,248.00,54.02,6.48,187.5,S,N,24,0.00,0.00,N,N
A,2023-07-11,2023-07-21,12,248.00,248.00,54.02,6.48,187.5,S,N,24,0.00,0.00,N,N
A,2023-08-11,2023-08-21,13,248.00,248.00,54.02,6.48,187.5,S,N,24,0.00,0.00,N,N
A,2023-09-11,2023-09-21,14,248.00,248.00,54.02,6.48,187.5,S,N,24,0.00,0.00,N,N
A,2023-10-11,2023-10-21,15,248.00,248.00,54.02,6.48,187.5,S,N,24,0.00,0.00,N,N
A,2023-11-11,2023-11-21,16,248.00,248.00,54.02,6.48,187.5,S,N,24,0.00,0.00,N,N
A,2023-12-11,2023-12-21,17,282.53,282.53,54.02,6.48,187.5,S,N,24,23.33,11.20,N,N
A,2024-01-11,2024-01-21,18,282.53,282.53,54.02,6.48,187.5,S,N,24,23.33,11.20,N,N
A,2024-02-11,2024-02-21,19,282.53,282.53,54.02,6.48,187.5,S,N,24,23.33,11.20,N,N
A,2024-03-11,2024-03-21,20,282.53,282.53,54.02,6.48,187.5,S,N,24,23.33,11.20,N,N
A,2024-04-11,2024-04-21,21,282.53,282.53,54.02,6.48,187.5,S,N,24,23.33,11.20,N,N
A,2024-05-11,2024-05-21,22,282.53,0.00,54.02,6.48,187.5,N,N,24,23.33,11.20,N,N
A,2024-06-11,2024-06-21,23,282.53,0.00,54.02,6.48,187.5,N,N,24,23.33,11.20,N,N
A,2024-07-11,2024-07-21,24,282.53,0.00,54.02,6.48,187.5,N,N,24,23.33,11.20,N,N
A,2024-08-11,2024-08-21,25,282.53,0.00,54.02,6.48,187.5,N,N,24,23.33,11.20,N,N
A,2024-09-11,2024-09-21,26,282.53,0.00,54.02,6.48,187.5,N,N,24,23.33,11.20,N,N
A,2024-10-11,2024-10-21,27,282.53,0.00,54.02,6.48,187.5,N,N,24,23.33,11.20,N,N
A,2024-11-11,2024-11-21,28,282.53,0.00,54.02,6.48,187.5,N,N,24,23.33,11.20,N,N
A,2024-12-11,2024-12-21,29,259.20,0.00,54.02,6.48,187.5,N,N,24,0.00,11.20,N,N
A,2025-01-11,2025-01-21,30,259.20,0.00,54.02,6.48,187.5,N,N,24,0.00,11.20,N,N
A,2025-02-11,2025-02-21,31,259.20,0.00,54.02,6.48,187.5,N,N,24,0.00,11.20,N,N
A,2025-03-11,2025-03-21,32,259.20,0.00,54.02,6.48,187.5,N,N,24,0.00,11.20,N,N
A,2025-04-11,2025-04-21,33,259.20,0.00,54.02,6.48,187.5,N,N,24,0.00,11.20,N,N
A,2025-05-11,2025-05-21,34,259.20,0.00,54.02,6.48,187.5,N,N,24,0.00,11.20,N,N
A,2025-06-11,2025-06-21,35,259.20,0.00,54.02,6.48,187.5,N,N,24,0.00,11.20,N,N
A,2025-07-11,2025-07-21,36,259.20,0.00,54.02,6.48,187.5,N,N,24,0.00,11.20,N,N
A,2025-08-11,2025-08-21,37,259.20,0.00,54.02,6.48,187.5,N,N,24,0.00,11.20,N,N
A,2025-09-11,2025-09-21,38,259.20,0.00,54.02,6.48,187.5,N,N,24,0.00,11.20,N,N
A,2025-10-11,2025-10-21,39,259.20,0.00,54.02,6.48,187.5,N,N,24,0.00,11.20,N,N
A,2025-11-11,2025-11-21,40,259.20,0.00,54.02,6.48,187.5,N,N,24,0.00,11.20,N,N
A,2025-12-11,2025-12-21,41,259.20,0.00,54.02,6.48,187.5,N,N,24,0.00,11.20,N,N
A,2026-01-11,2026-01-21,42,259.20,186.00,54.02,6.48,187.5,S,N,24,0.00,11.20,N,N
A,2026-02-11,2026-02-21,43,248.00,248.00,54.02,6.48,187.5,S,N,24,0.00,0.00,N,N
A,2026-03-11,2026-03-21,44,248.00,248.00,54.02,6.48,187.5,S,N,24,0.00,0.00,N,N
A,2026-04-11,2026-04-21,45,248.00,248.00,54.02,6.48,187.5,S,N,24,0.00,0.00,N,N
A,2026-05-11,2026-05-21,46,248.00,248.00,54.02,6.48,187.5,S,N,24,0.00,0.00,N,N
A,2026-06-11,2026-06-21,47,248.00,248.00,54.02,6.48,187.5,S,N,24,0.00,0.00,N,N
A,2026-07-11,2026-07-21,48,248.00,248.00,54.02,6.48,187.5,S,N,24,0.00,0.00,N,N
A,2022-01-26,2022-02-05,1,125.00,125.00,37.20,4.46,83.33,S,N,6,0.00,0.00,N,N
A,2022-02-26,2022-03-08,2,125.00,125.00,37.20,4.46,83.33,S,N,6,0.00,0.00,N,N
A,2022-03-26,2022-04-05,3,125.00,125.00,37.20,4.46,83.33,S,N,6,0.00,0.00,N,N
A,2022-04-26,2022-05-06,4,125.00,125.00,37.20,4.46,83.33,S,N,6,0.00,0.00,N,N
A,2022-05-26,2022-06-05,5,125.00,125.00,37.20,4.46,83.33,S,N,6,0.00,0.00,N,N
A,2022-06-26,2022-07-06,6,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2022-07-26,2022-08-05,7,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2022-08-26,2022-09-05,8,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2022-09-26,2022-10-06,9,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2022-10-26,2022-11-05,10,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2022-11-26,2022-12-06,11,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2022-12-26,2023-01-05,12,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2023-01-26,2023-02-05,13,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2023-02-26,2023-03-08,14,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2023-03-26,2023-04-05,15,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2023-04-26,2023-05-06,16,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2023-05-26,2023-06-05,17,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2023-06-26,2023-07-06,18,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2023-07-26,2023-08-05,19,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2023-08-26,2023-09-05,20,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2023-09-26,2023-10-06,21,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2023-10-26,2023-11-05,22,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2023-11-26,2023-12-06,23,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2023-12-26,2024-01-05,24,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2024-01-26,2024-02-05,25,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2024-02-26,2024-03-07,26,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2024-03-26,2024-04-05,27,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2024-04-26,2024-05-06,28,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2024-05-26,2024-06-05,29,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2024-06-26,2024-07-06,30,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2024-07-26,2024-08-05,31,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2024-08-26,2024-09-05,32,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2024-09-26,2024-10-06,33,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2024-10-26,2024-11-05,34,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2024-11-26,2024-12-06,35,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2024-12-26,2025-01-05,36,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2025-01-26,2025-02-05,37,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2025-02-26,2025-03-08,38,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2025-03-26,2025-04-05,39,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2025-04-26,2025-05-06,40,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2025-05-26,2025-06-05,41,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2025-06-26,2025-07-06,42,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2025-07-26,2025-08-05,43,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2025-08-26,2025-09-05,44,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2025-09-26,2025-10-06,45,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2025-10-26,2025-11-05,46,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2025-11-26,2025-12-06,47,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2025-12-26,2026-01-05,48,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2026-01-26,2026-02-05,49,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2026-02-26,2026-03-08,50,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2026-03-26,2026-04-05,51,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2026-04-26,2026-05-06,52,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2026-05-26,2026-06-05,53,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2026-06-26,2026-07-06,54,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2026-07-26,2026-08-05,55,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2026-08-26,2026-09-05,56,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2026-09-26,2026-10-06,57,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2026-10-26,2026-11-05,58,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2026-11-26,2026-12-06,59,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2026-12-26,2027-01-05,60,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2027-01-26,2027-02-05,61,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
A,2027-02-26,2027-03-08,62,125.00,0.00,37.20,4.46,83.33,N,N,6,0.00,0.00,N,N
